0,1,5,8.3,26.4142135623731,5
0,1.25,0,1,1.5,0
0,1.25,0.25,1.375,1.5625,0.3125
0,1.25,0.5,1.75,1.75,0.625
0,1.25,0.75,2.125,2.0625,0.9375
0,1.25,1,2.5,2.5,1.25
0,1.25,1.25,2.875,3.0625,1.5625
0,1.25,1.5,3.25,3.75,1.875
0,1.25,1.75,3.625,4.5625,2.1875
0,1.25,2,4,5.5,2.5
0,1.25,2.25,4.375,6.5625,2.8125
0,1.25,2.5,4.75,7.75,3.125
0,1.25,2.75,5.125,9.0625,3.4375
0,1.25,3,5.5,10.5,3.75
0,1.25,3.25,5.875,12.0625,4.0625
0,1.25,3.5,6.25,13.75,4.375
0,1.25,3.75,6.625,15.5625,4.6875
0,1.25,4,7,17.5,5
0,1.25,4.25,7.375,19.5625,5.3125
0,1.25,4.5,7.75,21.75,5.625
0,1.25,4.75,8.125,24.0625,5.9375
0,1.25,5,8.5,26.5,6.25
0,1.5,0,1.2,1.58113883008419,0
0,1.5,0.25,1.575,1.64363883008419,0.375
0,1.5,0.5,1.95,1.83113883008419,0.75
0,1.5,0.75,2.325,2.14363883008419,1.125
0,1.5,1,2.7,2.58113883008419,1.5
0,1.5,1.25,3.075,3.14363883008419,1.875
0,1.5,1.5,3.45,3.83113883008419,2.25
0,1.5,1.75,3.825,4.64363883008419,2.625
0,1.5,2,4.2,5.58113883008419,3
0,1.5,2.25,4.575,6.64363883008419,3.375
0,1.5,2.5,4.95,7.83113883008419,3.75
0,1.5,2.75,5.325,9.14363883008419,4.125
0,1.5,3,5.7,10.5811388300842,4.5
0,1.5,3.25,6.075,12.1436388300842,4.875
0,1.5,3.5,6.45,13.8311388300842,5.25
0,1.5,3.75,6.825,15.6436388300842,5.625
0,1.5,4,7.2,17.5811388300842,6
0,1.5,4.25,7.575,19.6436388300842,6.375
0,1.5,4.5,7.95,21.8311388300842,6.75
0,1.5,4.75,8.325,24.1436388300842,7.125
0,1.5,5,8.7,26.5811388300842,7.5
0,1.75,0,1.4,1.6583123951777,0
0,1.75,0.25,1.775,1.7208123951777,0.4375
0,1.75,0.5,2.15,1.9083123951777,0.875
0,1.75,0.75,2.525,2.2208123951777,1.3125
0,1.75,1,2.9,2.6583123951777,1.75
0,1.75,1.25,3.275,3.2208123951777,2.1875
0,1.75,1.5,3.65,3.9083123951777,2.625
0,1.75,1.75,4.025,4.7208123951777,3.0625
0,1.75,2,4.4,5.6583123951777,3.5
0,1.75,2.25,4.775,6.7208123951777,3.9375
0,1.75,2.5,5.15,7.9083123951777,4.375
0,1.75,2.75,5.525,9.2208123951777,4.8125
0,1.75,3,5.9,10.6583123951777,5.25
0,1.75,3.25,6.275,12.2208123951777,5.6875
0,1.75,3.5,6.65,13.9083123951777,6.125
0,1.75,3.75,7.025,15.7208123951777,6.5625
0,1.75,4,7.4,17.6583123951777,7
0,1.75,4.25,7.775,19.7208123951777,7.4375
0,1.75,4.5,8.15,21.9083123951777,7.875
0,1.75,4.75,8.525,24.2208123951777,8.3125
0,1.75,5,8.9,26.6583123951777,8.75
0,2,0,1.6,1.73205080756888,0
0,2,0.25,1.975,1.79455080756888,0.5
0,2,0.5,2.35,1.98205080756888,1
0,2,0.75,2.725,2.29455080756888,1.5
0,2,1,3.1,2.73205080756888,2
0,2,1.25,3.475,3.29455080756888,2.5
0,2,1.5,3.85,3.98205080756888,3
0,2,1.75,4.225,4.79455080756888,3.5
0,2,2,4.6,5.73205080756888,4
0,2,2.25,4.975,6.79455080756888,4.5
0,2,2.5,5.35,7.98205080756888,5
0,2,2.75,5.725,9.29455080756888,5.5
0,2,3,6.1,10.7320508075689,6
0,2,3.25,6.475,12.2945508075689,6.5
0,2,3.5,6.85,13.9820508075689,7
0,2,3.75,7.225,15.7945508075689,7.5
0,2,4,7.6,17.7320508075689,8
0,2,4.25,7.975,19.7945508075689,8.5
0,2,4.5,8.35,21.9820508075689,9
0,2,4.75,8.725,24.2945508075689,9.5
0,2,5,9.1,26.7320508075689,10
0,2.25,0,1.8,1.80277563773199,0
0,2.25,0.25,2.175,1.86527563773199,0.5625
0,2.25,0.5,2.55,2.05277563773199,1.125
0,2.25,0.75,2.925,2.36527563773199,1.6875
0,2.25,1,3.3,2.80277563773199,2.25
0,2.25,1.25,3.675,3.36527563773199,2.8125
0,2.25,1.5,4.05,4.05277563773199,3.375
0,2.25,1.75,4.425,4.86527563773199,3.9375
0,2.25,2,4.8,5.80277563773199,4.5
0,2.25,2.25,5.175,6.86527563773199,5.0625
0,2.25,2.5,5.55,8.05277563773199,5.625
0,2.25,2.75,5.925,9.36527563773199,6.1875
0,2.25,3,6.3,10.802775637732,6.75
0,2.25,3.25,6.675,12.365275637732,7.3125
0,2.25,3.5,7.05,14.052775637732,7.875
0,2.25,3.75,7.425,15.865275637732,8.4375
0,2.25,4,7.8,17.802775637732,9
0,2.25,4.25,8.175,19.865275637732,9.5625
0,2.25,4.5,8.55,22.052775637732,10.125
0,2.25,4.75,8.925,24.365275637732,10.6875
0,2.25,5,9.3,26.802775637732,11.25
0,2.5,0,2,1.87082869338697,0
0,2.5,0.25,2.375,1.93332869338697,0.625
0,2.5,0.5,2.75,2.12082869338697,1.25
0,2.5,0.75,3.125,2.43332869338697,1.875
0,2.5,1,3.5,2.87082869338697,2.5
0,2.5,1.25,3.875,3.43332869338697,3.125
0,2.5,1.5,4.25,4.12082869338697,3.75
0,2.5,1.75,4.625,4.93332869338697,4.375
0,2.5,2,5,5.87082869338697,5
0,2.5,2.25,5.375,6.93332869338697,5.625
0,2.5,2.5,5.75,8.12082869338697,6.25
0,2.5,2.75,6.125,9.43332869338697,6.875
0,2.5,3,6.5,10.870828693387,7.5
0,2.5,3.25,6.875,12.433328693387,8.125
0,2.5,3.5,7.25,14.120828693387,8.75
0,2.5,3.75,7.625,15.933328693387,9.375
0,2.5,4,8,17.870828693387,10
0,2.5,4.25,8.375,19.933328693387,10.625
0,2.5,4.5,8.75,22.120828693387,11.25
0,2.5,4.75,9.125,24.433328693387,11.875
0,2.5,5,9.5,26.870828693387,12.5
0,2.75,0,2.2,1.93649167310371,0
0,2.75,0.25,2.575,1.99899167310371,0.6875
0,2.75,0.5,2.95,2.18649167310371,1.375
0,2.75,0.75,3.325,2.49899167310371,2.0625
0,2.75,1,3.7,2.93649167310371,2.75
0,2.75,1.25,4.075,3.49899167310371,3.4375
0,2.75,1.5,4.45,4.18649167310371,4.125
0,2.75,1.75,4.825,4.99899167310371,4.8125
0,2.75,2,5.2,5.93649167310371,5.5
0,2.75,2.25,5.575,6.99899167310371,6.1875
0,2.75,2.5,5.95,8.18649167310371,6.875
0,2.75,2.75,6.325,9.49899167310371,7.5625
0,2.75,3,6.7,10.9364916731037,8.25
0,2.75,3.25,7.075,12.4989916731037,8.9375
0,2.75,3.5,7.45,14.1864916731037,9.625
0,2.75,3.75,7.825,15.9989916731037,10.3125
0,2.75,4,8.2,17.9364916731037,11
0,2.75,4.25,8.575,19.9989916731037,11.6875
0,2.75,4.5,8.95,22.1864916731037,12.375
0,2.75,4.75,9.325,24.4989916731037,13.0625
0,2.75,5,9.7,26.9364916731037,13.75
0,3,0,2.4,2,0
0,3,0.25,2.775,2.0625,0.75
0,3,0.5,3.15,2.25,1.5
0,3,0.75,3.525,2.5625,2.25
0,3,1,3.9,3,3
0,3,1.25,4.275,3.5625,3.75
0,3,1.5,4.65,4.25,4.5
0,3,1.75,5.025,5.0625,5.25
0,3,2,5.4,6,6
0,3,2.25,5.775,7.0625,6.75
0,3,2.5,6.15,8.25,7.5
0,3,2.75,6.525,9.5625,8.25
0,3,3,6.9,11,9
0,3,3.25,7.275,12.5625,9.75
0,3,3.5,7.65,14.25,10.5
0,3,3.75,8.025,16.0625,11.25
0,3,4,8.4,18,12
0,3,4.25,8.775,20.0625,12.75
0,3,4.5,9.15,22.25,13.5
0,3,4.75,9.525,24.5625,14.25
0,3,5,9.9,27,15
0,3.25,0,2.6,2.06155281280883,0
0,3.25,0.25,2.975,2.12405281280883,0.8125
0,3.25,0.5,3.35,2.31155281280883,1.625
0,3.25,0.75,3.725,2.62405281280883,2.4375
0,3.25,1,4.1,3.06155281280883,3.25
0,3.25,1.25,4.475,3.62405281280883,4.0625
0,3.25,1.5,4.85,4.31155281280883,4.875
0,3.25,1.75,5.225,5.12405281280883,5.6875
0,3.25,2,5.6,6.06155281280883,6.5
0,3.25,2.25,5.975,7.12405281280883,7.3125
0,3.25,2.5,6.35,8.31155281280883,8.125
0,3.25,2.75,6.725,9.62405281280883,8.9375
0,3.25,3,7.1,11.0615528128088,9.75
0,3.25,3.25,7.475,12.6240528128088,10.5625
0,3.25,3.5,7.85,14.3115528128088,11.375
0,3.25,3.75,8.225,16.1240528128088,12.1875
0,3.25,4,8.6,18.0615528128088,13
0,3.25,4.25,8.975,20.1240528128088,13.8125
0,3.25,4.5,9.35,22.3115528128088,14.625
0,3.25,4.75,9.725,24.6240528128088,15.4375
0,3.25,5,10.1,27.0615528128088,16.25
0,3.5,0,2.8,2.12132034355964,0
0,3.5,0.25,3.175,2.18382034355964,0.875
0,3.5,0.5,3.55,2.37132034355964,1.75
0,3.5,0.75,3.925,2.68382034355964,2.625
0,3.5,1,4.3,3.12132034355964,3.5
0,3.5,1.25,4.675,3.68382034355964,4.375
0,3.5,1.5,5.05,4.37132034355964,5.25
0,3.5,1.75,5.425,5.18382034355964,6.125
0,3.5,2,5.8,6.12132034355964,7
0,3.5,2.25,6.175,7.18382034355964,7.875
0,3.5,2.5,6.55,8.37132034355964,8.75
0,3.5,2.75,6.925,9.68382034355964,9.625
0,3.5,3,7.3,11.1213203435596,10.5
0,3.5,3.25,7.675,12.6838203435596,11.375
0,3.5,3.5,8.05,14.3713203435596,12.25
0,3.5,3.75,8.425,16.1838203435596,13.125
0,3.5,4,8.8,18.1213203435596,14
0,3.5,4.25,9.175,20.1838203435596,14.875
0,3.5,4.5,9.55,22.3713203435596,15.75
0,3.5,4.75,9.925,24.6838203435596,16.625
0,3.5,5,10.3,27.1213203435596,17.5
0,3.75,0,3,2.17944947177034,0
0,3.75,0.25,3.375,2.24194947177034,0.9375
0,3.75,0.5,3.75,2.42944947177034,1.875
0,3.75,0.75,4.125,2.74194947177034,2.8125
0,3.75,1,4.5,3.17944947177034,3.75
0,3.75,1.25,4.875,3.74194947177034,4.6875
0,3.75,1.5,5.25,4.42944947177034,5.625
0,3.75,1.75,5.625,5.24194947177034,6.5625
0,3.75,2,6,6.17944947177034,7.5
0,3.75,2.25,6.375,7.24194947177034,8.4375
0,3.75,2.5,6.75,8.42944947177034,9.375
0,3.75,2.75,7.125,9.74194947177034,10.3125
0,3.75,3,7.5,11.1794494717703,11.25
0,3.75,3.25,7.875,12.7419494717703,12.1875
0,3.75,3.5,8.25,14.4294494717703,13.125
0,3.75,3.75,8.625,16.2419494717703,14.0625
0,3.75,4,9,18.1794494717703,15
0,3.75,4.25,9.375,20.2419494717703,15.9375
0,3.75,4.5,9.75,22.4294494717703,16.875
0,3.75,4.75,10.125,24.7419494717703,17.8125
0,3.75,5,10.5,27.1794494717703,18.75
0,4,0,3.2,2.23606797749979,0
0,4,0.25,3.575,2.29856797749979,1
0,4,0.5,3.95,2.48606797749979,2
0,4,0.75,4.325,2.79856797749979,3
0,4,1,4.7,3.23606797749979,4
0,4,1.25,5.075,3.79856797749979,5
0,4,1.5,5.45,4.48606797749979,6
0,4,1.75,5.825,5.29856797749979,7
0,4,2,6.2,6.23606797749979,8
0,4,2.25,6.575,7.29856797749979,9
0,4,2.5,6.95,8.48606797749979,10
0,4,2.75,7.325,9.79856797749979,11
0,4,3,7.7,11.2360679774998,12
0,4,3.25,8.075,12.7985679774998,13
0,4,3.5,8.45,14.4860679774998,14
0,4,3.75,8.825,16.2985679774998,15
0,4,4,9.2,18.2360679774998,16
0,4,4.25,9.575,20.2985679774998,17
0,4,4.5,9.95,22.4860679774998,18
0,4,4.75,10.325,24.7985679774998,19
0,4,5,10.7,27.2360679774998,20
0,4.25,0,3.4,2.29128784747792,0
0,4.25,0.25,3.775,2.35378784747792,1.0625
0,4.25,0.5,4.15,2.54128784747792,2.125
0,4.25,0.75,4.525,2.85378784747792,3.1875
0,4.25,1,4.9,3.29128784747792,4.25
0,4.25,1.25,5.275,3.85378784747792,5.3125
0,4.25,1.5,5.65,4.54128784747792,6.375
0,4.25,1.75,6.025,5.35378784747792,7.4375
0,4.25,2,6.4,6.29128784747792,8.5
0,4.25,2.25,6.775,7.35378784747792,9.5625
0,4.25,2.5,7.15,8.54128784747792,10.625
0,4.25,2.75,7.525,9.85378784747792,11.6875
0,4.25,3,7.9,11.2912878474779,12.75
0,4.25,3.25,8.275,12.8537878474779,13.8125
0,4.25,3.5,8.65,14.5412878474779,14.875
0,4.25,3.75,9.025,16.3537878474779,15.9375
0,4.25,4,9.4,18.2912878474779,17
0,4.25,4.25,9.775,20.3537878474779,18.0625
0,4.25,4.5,10.15,22.5412878474779,19.125
0,4.25,4.75,10.525,24.8537878474779,20.1875
0,4.25,5,10.9,27.2912878474779,21.25
0,4.5,0,3.6,2.34520787991171,0
0,4.5,0.25,3.975,2.40770787991171,1.125
0,4.5,0.5,4.35,2.59520787991171,2.25
0,4.5,0.75,4.725,2.90770787991171,3.375
0,4.5,1,5.1,3.34520787991171,4.5
0,4.5,1.25,5.475,3.90770787991171,5.625
0,4.5,1.5,5.85,4.59520787991172,6.75
0,4.5,1.75,6.225,5.40770787991172,7.875
0,4.5,2,6.6,6.34520787991172,9
0,4.5,2.25,6.975,7.40770787991172,10.125
0,4.5,2.5,7.35,8.59520787991172,11.25
0,4.5,2.75,7.725,9.90770787991172,12.375
0,4.5,3,8.1,11.3452078799117,13.5
0,4.5,3.25,8.475,12.9077078799117,14.625
0,4.5,3.5,8.85,14.5952078799117,15.75
0,4.5,3.75,9.225,16.4077078799117,16.875
0,4.5,4,9.6,18.3452078799117,18
0,4.5,4.25,9.975,20.4077078799117,19.125
0,4.5,4.5,10.35,22.5952078799117,20.25
0,4.5,4.75,10.725,24.9077078799117,21.375
0,4.5,5,11.1,27.3452078799117,22.5
0,4.75,0,3.8,2.39791576165636,0
0,4.75,0.25,4.175,2.46041576165636,1.1875
0,4.75,0.5,4.55,2.64791576165636,2.375
0,4.75,0.75,4.925,2.96041576165636,3.5625
0,4.75,1,5.3,3.39791576165636,4.75
0,4.75,1.25,5.675,3.96041576165636,5.9375
0,4.75,1.5,6.05,4.64791576165636,7.125
0,4.75,1.75,6.425,5.46041576165636,8.3125
0,4.75,2,6.8,6.39791576165636,9.5
0,4.75,2.25,7.175,7.46041576165636,10.6875
0,4.75,2.5,7.55,8.64791576165636,11.875
0,4.75,2.75,7.925,9.96041576165636,13.0625
0,4.75,3,8.3,11.3979157616564,14.25
0,4.75,3.25,8.675,12.9604157616564,15.4375
0,4.75,3.5,9.05,14.6479157616564,16.625
0,4.75,3.75,9.425,16.4604157616564,17.8125
0,4.75,4,9.8,18.3979157616564,19
0,4.75,4.25,10.175,20.4604157616564,20.1875
0,4.75,4.5,10.55,22.6479157616564,21.375
0,4.75,4.75,10.925,24.9604157616564,22.5625
0,4.75,5,11.3,27.3979157616564,23.75
0,5,0,4,2.44948974278318,0
0,5,0.25,4.375,2.51198974278318,1.25
0,5,0.5,4.75,2.69948974278318,2.5
0,5,0.75,5.125,3.01198974278318,3.75
0,5,1,5.5,3.44948974278318,5
0,5,1.25,5.875,4.01198974278318,6.25
0,5,1.5,6.25,4.69948974278318,7.5
0,5,1.75,6.625,5.51198974278318,8.75
0,5,2,7,6.44948974278318,10
0,5,2.25,7.375,7.51198974278318,11.25
0,5,2.5,7.75,8.69948974278318,12.5
0,5,2.75,8.125,10.0119897427832,13.75
0,5,3,8.5,11.4494897427832,15
0,5,3.25,8.875,13.0119897427832,16.25
0,5,3.5,9.25,14.6994897427832,17.5
0,5,3.75,9.625,16.5119897427832,18.75
0,5,4,10,18.4494897427832,20
0,5,4.25,10.375,20.5119897427832,21.25
0,5,4.5,10.75,22.6994897427832,22.5
0,5,4.75,11.125,25.0119897427832,23.75
0,5,5,11.5,27.4494897427832,25
0.25,0,0,0.525,1.22314355131421,0
0.25,0,0.25,0.9,1.28564355131421,0
0.25,0,0.5,1.275,1.47314355131421,0
0.25,0,0.75,1.65,1.78564355131421,0
0.25,0,1,2.025,2.22314355131421,0
0.25,0,1.25,2.4,2.78564355131421,0
0.25,0,1.5,2.775,3.47314355131421,0
0.25,0,1.75,3.15,4.28564355131421,0
0.25,0,2,3.525,5.22314355131421,0
0.25,0,2.25,3.9,6.28564355131421,0
0.25,0,2.5,4.275,7.47314355131421,0
0.25,0,2.75,4.65,8.78564355131421,0
0.25,0,3,5.025,10.2231435513142,0
0.25,0,3.25,5.4,11.7856435513142,0
0.25,0,3.5,5.775,13.4731435513142,0
0.25,0,3.75,6.15,15.2856435513142,0
0.25,0,4,6.525,17.2231435513142,0
0.25,0,4.25,6.9,19.2856435513142,0
0.25,0,4.5,7.275,21.4731435513142,0
0.25,0,4.75,7.65,23.7856435513142,0
0.25,0,5,8.025,26.2231435513142,0
0.25,0.25,0,0.725,1.3411775400641,0
0.25,0.25,0.25,1.1,1.4036775400641,0.05
0.25,0.25,0.5,1.475,1.5911775400641,0.1
0.25,0.25,0.75,1.85,1.9036775400641,0.15
0.25,0.25,1,2.225,2.3411775400641,0.2
0.25,0.25,1.25,2.6,2.9036775400641,0.25
0.25,0.25,1.5,2.975,3.5911775400641,0.3
0.25,0.25,1.75,3.35,4.4036775400641,0.35
0.25,0.25,2,3.725,5.3411775400641,0.4
0.25,0.25,2.25,4.1,6.4036775400641,0.45
0.25,0.25,2.5,4.475,7.5911775400641,0.5
0.25,0.25,2.75,4.85,8.90367754006411,0.55
0.25,0.25,3,5.225,10.3411775400641,0.6
0.25,0.25,3.25,5.6,11.9036775400641,0.65
0.25,0.25,3.5,5.975,13.5911775400641,0.7
0.25,0.25,3.75,6.35,15.4036775400641,0.75
0.25,0.25,4,6.725,17.3411775400641,0.8
0.25,0.25,4.25,7.1,19.4036775400641,0.85
0.25,0.25,4.5,7.475,21.5911775400641,0.9
0.25,0.25,4.75,7.85,23.9036775400641,0.95
0.25,0.25,5,8.225,26.3411775400641,1
0.25,0.5,0,0.925,1.4478884227058,0
0.25,0.5,0.25,1.3,1.5103884227058,0.1
0.25,0.5,0.5,1.675,1.6978884227058,0.2
0.25,0.5,0.75,2.05,2.0103884227058,0.3
0.25,0.5,1,2.425,2.4478884227058,0.4
0.25,0.5,1.25,2.8,3.0103884227058,0.5
0.25,0.5,1.5,3.175,3.6978884227058,0.6
0.25,0.5,1.75,3.55,4.5103884227058,0.7
0.25,0.5,2,3.925,5.4478884227058,0.8
0.25,0.5,2.25,4.3,6.5103884227058,0.9
0.25,0.5,2.5,4.675,7.6978884227058,1
0.25,0.5,2.75,5.05,9.0103884227058,1.1
0.25,0.5,3,5.425,10.4478884227058,1.2
0.25,0.5,3.25,5.8,12.0103884227058,1.3
0.25,0.5,3.5,6.175,13.6978884227058,1.4
0.25,0.5,3.75,6.55,15.5103884227058,1.5
0.25,0.5,4,6.925,17.4478884227058,1.6
0.25,0.5,4.25,7.3,19.5103884227058,1.7
0.25,0.5,4.5,7.675,21.6978884227058,1.8
0.25,0.5,4.75,8.05,24.0103884227058,1.9
0.25,0.5,5,8.425,26.4478884227058,2
0.25,0.75,0,1.125,1.54601920684651,0
0.25,0.75,0.25,1.5,1.60851920684651,0.15
0.25,0.75,0.5,1.875,1.79601920684651,0.3
0.25,0.75,0.75,2.25,2.10851920684651,0.45
0.25,0.75,1,2.625,2.54601920684651,0.6
0.25,0.75,1.25,3,3.10851920684651,0.75
0.25,0.75,1.5,3.375,3.79601920684651,0.9
0.25,0.75,1.75,3.75,4.6085192068465,1.05
0.25,0.75,2,4.125,5.5460192068465,1.2
0.25,0.75,2.25,4.5,6.6085192068465,1.35
0.25,0.75,2.5,4.875,7.7960192068465,1.5
0.25,0.75,2.75,5.25,9.10851920684651,1.65
0.25,0.75,3,5.625,10.5460192068465,1.8
0.25,0.75,3.25,6,12.1085192068465,1.95
0.25,0.75,3.5,6.375,13.7960192068465,2.1
0.25,0.75,3.75,6.75,15.6085192068465,2.25
0.25,0.75,4,7.125,17.5460192068465,2.4
0.25,0.75,4.25,7.5,19.6085192068465,2.55
0.25,0.75,4.5,7.875,21.7960192068465,2.7
0.25,0.75,4.75,8.25,24.1085192068465,2.85
0.25,0.75,5,8.625,26.5460192068465,3
0.25,1,0,1.325,1.6373571136873,0
0.25,1,0.25,1.7,1.6998571136873,0.2
0.25,1,0.5,2.075,1.8873571136873,0.4
0.25,1,0.75,2.45,2.19985711368731,0.6
0.25,1,1,2.825,2.6373571136873,0.8
0.25,1,1.25,3.2,3.1998571136873,1
0.25,1,1.5,3.575,3.8873571136873,1.2
0.25,1,1.75,3.95,4.6998571136873,1.4
0.25,1,2,4.325,5.6373571136873,1.6
0.25,1,2.25,4.7,6.6998571136873,1.8
0.25,1,2.5,5.075,7.8873571136873,2
0.25,1,2.75,5.45,9.19985711368731,2.2
0.25,1,3,5.825,10.6373571136873,2.4
0.25,1,3.25,6.2,12.1998571136873,2.6
0.25,1,3.5,6.575,13.8873571136873,2.8
0.25,1,3.75,6.95,15.6998571136873,3
0.25,1,4,7.325,17.6373571136873,3.2
0.25,1,4.25,7.7,19.6998571136873,3.4
0.25,1,4.5,8.075,21.8873571136873,3.6
0.25,1,4.75,8.45,24.1998571136873,3.8
0.25,1,5,8.825,26.6373571136873,4
0.25,1.25,0,1.525,1.72314355131421,0
0.25,1.25,0.25,1.9,1.78564355131421,0.25
0.25,1.25,0.5,2.275,1.97314355131421,0.5
0.25,1.25,0.75,2.65,2.28564355131421,0.75
0.25,1.25,1,3.025,2.72314355131421,1
0.25,1.25,1.25,3.4,3.28564355131421,1.25
0.25,1.25,1.5,3.775,3.97314355131421,1.5
0.25,1.25,1.75,4.15,4.78564355131421,1.75
0.25,1.25,2,4.525,5.72314355131421,2
0.25,1.25,2.25,4.9,6.78564355131421,2.25
0.25,1.25,2.5,5.275,7.97314355131421,2.5
0.25,1.25,2.75,5.65,9.28564355131421,2.75
0.25,1.25,3,6.025,10.7231435513142,3
0.25,1.25,3.25,6.4,12.2856435513142,3.25
0.25,1.25,3.5,6.775,13.9731435513142,3.5
0.25,1.25,3.75,7.15,15.7856435513142,3.75
0.25,1.25,4,7.525,17.7231435513142,4
0.25,1.25,4.25,7.9,19.7856435513142,4.25
0.25,1.25,4.5,8.275,21.9731435513142,4.5
0.25,1.25,4.75,8.65,24.2856435513142,4.75
0.25,1.25,5,9.025,26.7231435513142,5
0.25,1.5,0,1.725,1.8042823813984,0
0.25,1.5,0.25,2.1,1.8667823813984,0.3
0.25,1.5,0.5,2.475,2.0542823813984,0.6
0.25,1.5,0.75,2.85,2.3667823813984,0.9
0.25,1.5,1,3.225,2.8042823813984,1.2
